eventName-token,eventSource-token,eventType-token,userAgent-token
147,86,1,1556
147,86,1,1556
147,86,1,1556
147,86,1,6314
147,86,1,6314
147,86,1,6314
248,86,1,3882
147,86,1,3882
147,86,1,3882
147,86,1,3882
460,86,1,3882
460,86,1,6314
344,48,1,1692
460,86,1,1556
708,5,1,5096
916,116,1,5190
460,86,1,3882
460,86,1,3882
460,86,1,6314
854,86,1,3882
854,86,1,1014
387,86,1,1014
460,86,1,1014
153,86,1,3882
874,98,1,6314
1058,98,1,387
1058,98,1,6314
1058,98,1,3882
1058,98,1,6314
874,98,1,6314
874,98,1,387
874,98,1,3882
874,98,1,3882
874,98,1,1014
968,98,1,387
1038,86,1,3270
968,98,1,387
302,86,1,3270
344,48,1,4623
1000,86,1,3270
1000,86,1,3270
1000,86,1,3270
968,98,1,387
1058,98,1,1014
147,86,1,1391
147,86,1,1391
147,86,1,1391
29,86,1,3882
153,86,1,3882
153,86,1,3882
344,48,1,2451
153,86,1,3882
153,86,1,3882
344,48,1,1682
153,86,1,3882
344,48,1,1692
344,48,1,818
153,86,1,3882
503,48,1,1692
147,86,1,1014
147,86,1,1014
147,86,1,1014
439,86,1,6314
439,86,1,4074
344,48,1,818
1038,86,1,387
182,100,1,1014
147,86,1,4074
147,86,1,4074
147,86,1,4074
302,86,1,387
1182,86,1,6314
1182,86,1,1014
147,86,1,4074
29,86,1,1014
147,86,1,6314
147,86,1,6314
302,86,1,6314
1000,86,1,387
1000,86,1,6314
147,86,1,4074
1000,86,1,4074
1000,86,1,4074
344,48,1,826
554,86,1,387
147,86,1,1014
147,86,1,1014
147,86,1,1014
344,48,1,826
327,111,1,4074
913,86,1,6314
344,48,1,826
1000,86,1,6314
708,5,1,4650
554,86,1,6314
327,111,1,4074
327,111,1,387
327,111,1,6314
327,111,1,6314
439,86,1,3632
913,86,1,6314
913,86,1,6314
554,86,1,6314
327,111,1,6314
182,100,1,3632
182,100,1,3632
554,86,1,6314
182,100,1,3632
900,111,1,4074
182,100,1,3632
327,111,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
327,111,1,4074
327,111,1,4074
900,111,1,6314
1221,111,1,3882
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
344,48,1,5734
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
1038,86,1,5655
302,86,1,5655
1000,86,1,5655
554,86,1,5655
334,110,1,5655
718,110,1,5655
882,111,1,5655
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
470,5,1,5212
898,98,1,5212
898,98,1,5212
170,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
898,98,1,2033
903,98,1,2033
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,2728
344,48,1,2728
344,48,1,2728
470,5,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
898,98,1,5620
708,5,1,4650
708,5,1,872
898,98,1,5212
903,98,1,5212
903,98,1,5212
344,48,1,7295
708,5,1,5096
916,116,1,5190
344,48,1,5734
344,48,1,5734
344,48,1,5734
344,48,1,5734
470,5,1,5212
344,48,1,5734
344,48,1,5734
1038,86,1,5212
302,86,1,5212
327,111,1,5212
470,5,1,1874
302,86,1,5212
554,86,1,5212
334,110,1,5212
718,110,1,5212
882,111,1,5212
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
898,98,1,1874
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
470,5,1,2703
898,98,1,2703
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,4306
470,5,1,4412
898,98,1,4412
470,5,1,4727
898,98,1,4727
898,98,1,4727
898,98,1,4727
898,98,1,4727
898,98,1,4727
708,5,1,4650
708,5,1,872
804,98,1,4727
874,98,1,4727
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
874,98,1,4727
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
344,48,1,128
708,5,1,872
708,5,1,4650
344,48,1,4949
344,48,1,4949
344,48,1,4949
344,48,1,4949
708,5,1,872
344,48,1,4949
405,48,1,4949
708,5,1,4650
708,5,1,872
708,5,1,4650
874,98,1,6370
874,98,1,6370
874,98,1,6370
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,3453
344,48,1,3453
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,3008
708,5,1,4650
708,5,1,872
806,98,1,392
898,98,1,392
708,5,1,4650
1103,98,1,392
381,98,1,392
874,98,1,392
78,98,1,392
1182,86,1,392
1017,86,1,392
898,98,1,392
898,98,1,392
1017,86,1,392
898,98,1,392
898,98,1,392
898,98,1,392
898,98,1,392
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
898,98,1,3292
874,98,1,3292
874,98,1,3292
874,98,1,3292
874,98,1,3292
470,5,1,3292
132,98,1,3292
898,98,1,3292
916,116,1,5190
708,5,1,5096
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
470,5,1,1874
898,98,1,1874
470,5,1,1874
470,5,1,1874
898,98,1,1874
173,98,1,1874
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
916,116,1,5190
708,5,1,5096
708,5,1,872
708,5,1,4650
344,48,1,6271
854,86,1,2804
37,86,1,2804
837,86,1,2804
302,86,1,2804
708,5,1,872
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
37,86,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
898,98,1,2804
708,5,1,4650
708,5,1,872
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
344,48,1,4807
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
898,98,1,1479
874,98,1,1479
344,48,1,4807
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,611
874,98,1,6433
874,98,1,6433
874,98,1,6433
874,98,1,6433
898,98,1,6433
898,98,1,6433
898,98,1,6433
898,98,1,6433
898,98,1,6433
898,98,1,6433
898,98,1,6433
898,98,1,6433
898,98,1,6433
898,98,1,6433
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,611
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,4156
344,48,1,4156
470,5,1,5092
708,5,1,4650
708,5,1,872
344,48,1,4503
470,5,1,1858
898,98,1,1858
708,5,1,4650
708,5,1,872
344,48,1,5059
898,98,1,3370
898,98,1,3370
898,98,1,3370
898,98,1,3370
898,98,1,3370
898,98,1,3370
898,98,1,3370
898,98,1,3370
898,98,1,3370
898,98,1,3370
1058,98,1,3370
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
344,48,1,7056
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,6329
898,98,1,6688
898,98,1,6688
470,5,1,6688
898,98,1,6688
898,98,1,6688
898,98,1,6688
898,98,1,6688
708,5,1,4650
344,48,1,3211
916,116,1,5190
708,5,1,5096
874,98,1,1863
874,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
898,98,1,1863
708,5,1,872
344,48,1,5792
344,48,1,5792
874,98,1,3372
470,5,1,3372
470,5,1,3372
708,5,1,4650
708,5,1,4650
344,48,1,3211
376,94,1,1863
376,94,1,1863
1108,40,1,1863
1218,31,1,1863
652,140,1,1863
1038,86,1,1863
302,86,1,1863
1000,86,1,1863
554,86,1,1863
708,5,1,872
327,111,1,1863
327,111,1,1863
327,111,1,1863
900,111,1,1863
900,111,1,1863
900,111,1,1863
900,111,1,1863
334,110,1,1863
900,111,1,1863
718,110,1,1863
900,111,1,1863
708,5,1,4650
1193,7,2,7356
55,5,1,6672
1,28,1,227
1,28,1,227
1214,28,1,227
1214,28,1,227
705,28,1,227
1,28,1,227
1214,28,1,227
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,6658
708,5,1,4650
708,5,1,872
344,48,1,2589
470,5,1,379
898,98,1,379
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
1038,86,1,379
302,86,1,379
1000,86,1,379
554,86,1,379
334,110,1,379
718,110,1,379
708,5,1,4650
882,111,1,379
916,116,1,5190
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
170,98,1,3676
804,98,1,3676
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
666,48,1,549
470,5,1,2364
1038,86,1,2364
302,86,1,2364
1000,86,1,2364
554,86,1,2364
334,110,1,2364
718,110,1,2364
718,110,1,2364
718,110,1,2364
882,111,1,2364
708,5,1,5096
916,116,1,5190
708,5,1,4650
898,98,1,5092
708,5,1,872
916,116,1,5190
708,5,1,4650
916,116,1,5190
708,5,1,872
470,5,1,5092
898,98,1,5092
898,98,1,5092
898,98,1,5092
708,5,1,4650
898,98,1,5092
898,98,1,5092
898,98,1,5092
898,98,1,5092
470,5,1,5092
898,98,1,5092
898,98,1,5092
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,5402
470,5,1,2536
898,98,1,2536
898,98,1,2536
898,98,1,2536
898,98,1,2536
898,98,1,2536
898,98,1,2536
898,98,1,2536
898,98,1,2536
898,98,1,2536
898,98,1,2536
470,5,1,6411
708,5,1,4650
1038,86,1,6411
1038,86,1,6411
302,86,1,6411
718,110,1,6411
882,111,1,6411
916,116,1,5190
708,5,1,5096
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,6054
344,48,1,6054
708,5,1,4650
708,5,1,872
1182,86,1,3372
1182,86,1,3372
1182,86,1,3372
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
898,98,1,4727
898,98,1,4727
315,98,1,4727
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,425
470,5,1,2425
898,98,1,2425
708,5,1,4650
708,5,1,872
344,48,1,375
708,5,1,4650
381,98,1,3547
470,5,1,3547
708,5,1,872
898,98,1,3547
898,98,1,3547
916,116,1,5190
708,5,1,5096
470,5,1,5092
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
147,86,1,5092
147,86,1,5092
147,86,1,5092
147,86,1,5092
554,86,1,5092
344,48,1,4156
708,5,1,4650
1038,86,1,5092
302,86,1,5092
1000,86,1,5092
554,86,1,5092
708,5,1,872
327,111,1,5092
327,111,1,5092
440,84,1,5092
327,111,1,5092
334,110,1,5092
718,110,1,5092
900,111,1,5092
882,111,1,5092
211,111,1,5092
1221,111,1,5092
916,116,1,5190
708,5,1,5096
708,5,1,4650
708,5,1,872
916,116,1,5190
708,5,1,4650
344,48,1,1972
344,48,1,1972
708,5,1,872
874,98,1,4289
874,98,1,4289
874,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
898,98,1,4289
470,5,1,4289
898,98,1,4289
708,5,1,4650
708,5,1,872
344,48,1,3654
344,48,1,3654
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,5454
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
381,98,1,5620
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,1830
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
898,98,1,7225
344,48,1,1830
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
327,111,1,4074
900,111,1,6314
327,111,1,4074
1000,86,1,4074
554,86,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
344,48,1,6683
900,111,1,6314
900,111,1,6314
900,111,1,4074
900,111,1,4074
327,111,1,6314
900,111,1,6314
554,86,1,6314
554,86,1,6314
900,111,1,4074
554,86,1,6314
554,86,1,6314
554,86,1,6314
823,98,1,4074
327,111,1,4074
327,111,1,6314
554,86,1,6314
900,111,1,4074
147,86,1,6314
554,86,1,6314
554,86,1,6314
344,48,1,6683
344,48,1,2451
554,86,1,6314
344,48,1,1450
554,86,1,6314
554,86,1,6314
554,86,1,6314
554,86,1,6314
302,86,1,387
327,111,1,4074
327,111,1,4074
1000,86,1,387
900,111,1,4074
554,86,1,6314
900,111,1,4074
900,111,1,4074
900,111,1,4074
900,111,1,4074
900,111,1,4074
718,110,1,387
718,110,1,387
718,110,1,387
718,110,1,387
718,110,1,387
147,86,1,610
147,86,1,610
147,86,1,610
147,86,1,4074
147,86,1,4074
147,86,1,4074
334,110,1,6314
554,86,1,387
334,110,1,387
554,86,1,6314
718,110,1,387
334,110,1,6314
334,110,1,4074
1000,86,1,610
554,86,1,610
718,110,1,4074
900,111,1,4074
900,111,1,387
900,111,1,6314
854,86,1,610
334,110,1,3632
302,86,1,610
302,86,1,610
1038,86,1,291
882,111,1,387
882,111,1,4074
1000,86,1,610
882,111,1,6314
554,86,1,610
334,110,1,610
852,111,1,4074
916,116,1,5190
1038,86,1,3542
302,86,1,3542
462,110,1,610
708,5,1,4650
1000,86,1,3542
1038,86,1,610
554,86,1,3542
302,86,1,610
1000,86,1,610
554,86,1,610
327,111,1,610
334,110,1,610
718,110,1,610
718,110,1,610
718,110,1,610
718,110,1,610
718,110,1,610
900,111,1,610
882,111,1,610
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,6808
344,48,1,6808
708,5,1,4650
708,5,1,872
344,48,1,2746
344,48,1,2746
470,5,1,6916
470,5,1,2130
708,5,1,4650
898,98,1,2130
898,98,1,2130
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,4993
708,5,1,4650
708,5,1,872
344,48,1,5091
344,48,1,5792
470,5,1,3372
898,98,1,3372
898,98,1,3372
898,98,1,3372
708,5,1,4650
708,5,1,872
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
708,5,1,4650
344,48,1,3438
1038,86,1,3567
837,86,1,3567
708,5,1,872
837,86,1,3567
916,116,1,5190
344,48,1,1737
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
898,98,1,2130
344,48,1,7046
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,970
470,5,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
898,98,1,1889
708,5,1,4650
708,5,1,872
173,98,1,1889
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
344,48,1,869
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,5096
916,116,1,5190
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,5412
470,5,1,2229
898,98,1,2229
1038,86,1,499
302,86,1,499
302,86,1,499
708,5,1,4650
1038,86,1,499
302,86,1,499
708,5,1,872
302,86,1,499
1000,86,1,499
554,86,1,499
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,5412
1038,86,1,2229
302,86,1,2229
1000,86,1,2229
554,86,1,2229
1000,86,1,2229
334,110,1,2229
718,110,1,2229
882,111,1,2229
916,116,1,5190
708,5,1,5096
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,1935
874,98,1,5930
1103,98,1,5930
874,98,1,5930
898,98,1,5930
898,98,1,5930
898,98,1,5930
898,98,1,5930
708,5,1,4650
708,5,1,872
708,5,1,4650
170,98,1,2130
470,5,1,2130
470,5,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
29,86,1,2130
708,5,1,872
708,5,1,4650
344,48,1,3878
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
344,48,1,4042
470,5,1,961
898,98,1,961
344,48,1,4042
708,5,1,4650
916,116,1,5190
708,5,1,5096
708,5,1,872
1038,86,1,2130
1038,86,1,2130
470,5,1,2130
1038,86,1,2130
387,86,1,2130
302,86,1,2130
1000,86,1,2130
554,86,1,2130
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,466
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,7059
898,98,1,4407
898,98,1,4407
898,98,1,4407
898,98,1,4407
898,98,1,4407
898,98,1,4407
898,98,1,4407
898,98,1,4407
898,98,1,4407
898,98,1,4407
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
344,48,1,7046
708,5,1,4650
708,5,1,872
898,98,1,5453
898,98,1,5453
898,98,1,5453
898,98,1,5453
898,98,1,5453
898,98,1,5453
898,98,1,5453
898,98,1,5453
898,98,1,5453
898,98,1,5453
903,98,1,5453
903,98,1,5453
903,98,1,5453
903,98,1,5453
903,98,1,5453
903,98,1,5453
470,5,1,5453
903,98,1,5453
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,5593
470,5,1,5682
898,98,1,5682
470,5,1,5682
898,98,1,5682
708,5,1,4650
708,5,1,872
344,48,1,5593
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
344,48,1,630
708,5,1,872
470,5,1,6411
470,5,1,6411
898,98,1,6411
898,98,1,6411
898,98,1,6411
898,98,1,6411
898,98,1,6411
898,98,1,6411
708,5,1,4650
708,5,1,872
903,98,1,5453
708,5,1,4650
903,98,1,5453
344,48,1,630
708,5,1,872
708,5,1,4650
708,5,1,872
344,48,1,4532
344,48,1,6477
470,5,1,3296
708,5,1,4650
470,5,1,3296
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,872
387,86,1,2130
460,86,1,2130
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,872
344,48,1,4951
708,5,1,4650
708,5,1,872
470,5,1,4310
898,98,1,4310
898,98,1,4310
